rating,title,author,date,helpful_votes,clean_review,pos_counts,constituency_tree,dependency_tree,named_entities
1.0,"Great subject, dreadful film",henryrobinson-42468,"Apr 8, 2024",,great subject dread film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great subject dread film', 'ROOT', 'film')]","[('great', 'amod', 'film'), ('subject', 'amod', 'film'), ('dread', 'compound', 'film'), ('film', 'ROOT', 'film')]",{}
,Impressive but could've been much better,froschfabian,"Jul 22, 2023",,impress couldv much better,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('couldv', 'dobj', 'impress')]","[('impress', 'ROOT', 'impress'), ('couldv', 'dobj', 'impress'), ('much', 'advmod', 'better'), ('better', 'advmod', 'impress')]",{}
10.0,One of THE best film in cinema history!!!!!,mjmbears1,"Jul 20, 2023",,one best film cinema histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one best film cinema histori', 'ROOT', 'histori')]","[('one', 'nummod', 'histori'), ('best', 'amod', 'histori'), ('film', 'compound', 'cinema'), ('cinema', 'compound', 'histori'), ('histori', 'ROOT', 'histori')]",{'CARDINAL': 1}
9.0,"A Long Slog Through History, But Blows Up The Quality Of the Genre",rgkarim,"Jul 21, 2023",,long slog histori blow qualiti genr,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('histori', 'nsubj', 'blow'), ('qualiti genr', 'dobj', 'blow')]","[('long', 'advmod', 'blow'), ('slog', 'npadvmod', 'long'), ('histori', 'nsubj', 'blow'), ('blow', 'ROOT', 'blow'), ('qualiti', 'compound', 'genr'), ('genr', 'dobj', 'blow')]","{'PERSON': 1, 'ORG': 1}"
10.0,Cillian Murphy 11/10,fabiansaravanja,"Jul 20, 2023",,cillian murphi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cillian murphi', 'ROOT', 'murphi')]","[('cillian', 'compound', 'murphi'), ('murphi', 'ROOT', 'murphi')]",{'NORP': 1}
10.0,A haunting and beautiful piece of story telling.,MVale_087,"Aug 7, 2023",,haunt beauti piec stori tell,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('beauti piec stori', 'nsubj', 'tell')]","[('haunt', 'intj', 'tell'), ('beauti', 'compound', 'stori'), ('piec', 'compound', 'stori'), ('stori', 'nsubj', 'tell'), ('tell', 'ROOT', 'tell')]",{'PERSON': 1}
9.0,GREAT MOVIE WITH FLAWS,jackjack-2,"Jan 24, 2024",,great movi flaw,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great movi flaw', 'ROOT', 'flaw')]","[('great', 'amod', 'flaw'), ('movi', 'compound', 'flaw'), ('flaw', 'ROOT', 'flaw')]",{}
6.0,Way too long for no reason,rygar75,"Aug 5, 2023",,way long reason,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('way long reason', 'ROOT', 'reason')]","[('way', 'advmod', 'reason'), ('long', 'amod', 'reason'), ('reason', 'ROOT', 'reason')]",{}
10.0,Perfection,davegougnard,"Jul 20, 2023",,perfect,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('perfect', 'ROOT', 'perfect')]",{}
6.0,It was okay probably not worth the extra cost to watch in iMAX,ycxsdhswjs,"Jul 22, 2023",,okay probabl worth extra cost watch imax,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('extra cost watch', 'nsubj', 'imax')]","[('okay', 'intj', 'worth'), ('probabl', 'amod', 'worth'), ('worth', 'nsubj', 'imax'), ('extra', 'amod', 'watch'), ('cost', 'compound', 'watch'), ('watch', 'nsubj', 'imax'), ('imax', 'ROOT', 'imax')]",{}
2.0,A highly overrated film with an obnoxiously loud soundtrack,karimnn,"Aug 13, 2023",,highli overr film obnoxi loud soundtrack,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('obnoxi loud soundtrack', 'dobj', 'film')]","[('highli', 'dep', 'film'), ('overr', 'aux', 'film'), ('film', 'ROOT', 'film'), ('obnoxi', 'nmod', 'soundtrack'), ('loud', 'amod', 'soundtrack'), ('soundtrack', 'dobj', 'film')]",{}
,Did they read a single book?,antonyausten,"Jul 22, 2023",,read singl book,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('singl book', 'dobj', 'read')]","[('read', 'ROOT', 'read'), ('singl', 'amod', 'book'), ('book', 'dobj', 'read')]",{}
10.0,Absolutely masterpiece,shresth-93483,"Jul 22, 2023",,absolut masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('absolut masterpiec', 'ROOT', 'masterpiec')]","[('absolut', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{'PERSON': 1}
10.0,Christopher Nolan finally gives Cillian Murphy the lead role to excel,gabep-97781,"Aug 11, 2023",,christoph nolan final give cillian murphi lead role excel,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('christoph nolan final', 'nsubj', 'give')]","[('christoph', 'compound', 'final'), ('nolan', 'compound', 'final'), ('final', 'nsubj', 'give'), ('give', 'compound', 'cillian'), ('cillian', 'nmod', 'role'), ('murphi', 'amod', 'role'), ('lead', 'compound', 'role'), ('role', 'nsubj', 'excel'), ('excel', 'ROOT', 'excel')]","{'ORG': 1, 'NORP': 1}"
9.0,A scientific masterpiece,andreimc-13330,"Dec 16, 2023",,scientif masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('scientif masterpiec', 'ROOT', 'masterpiec')]","[('scientif', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{}
10.0,Let this be the art we speak of (2023 list excerpt),TheVictoriousV_Listicle_Blurbs,"Feb 1, 2024",,let art speak list excerpt,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('art speak list excerpt', 'dobj', 'let')]","[('let', 'ROOT', 'let'), ('art', 'compound', 'excerpt'), ('speak', 'compound', 'list'), ('list', 'compound', 'excerpt'), ('excerpt', 'dobj', 'let')]",{}
10.0,This could have been a movie about a HAM SANDWICH and...,VincentValentino777,"Sep 10, 2023",,could movi ham sandwich,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('could movi', 'ROOT', 'movi'), ('ham sandwich', 'dobj', 'movi')]","[('could', 'aux', 'movi'), ('movi', 'ROOT', 'movi'), ('ham', 'compound', 'sandwich'), ('sandwich', 'dobj', 'movi')]",{}
9.0,It's the bomb,alexburrow-43430,"Dec 4, 2023",,bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('bomb', 'ROOT', 'bomb')]",{}
6.0,Deafening Sound effects ruine the film,vanbertslagt,"Oct 4, 2023",,deafen sound effect ruin film,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('deafen sound effect ruin film', 'ROOT', 'film')]","[('deafen', 'compound', 'effect'), ('sound', 'compound', 'effect'), ('effect', 'compound', 'film'), ('ruin', 'compound', 'film'), ('film', 'ROOT', 'film')]",{}
8.0,Overrated but solid,smilingdiplomatist,"Feb 16, 2024",,overr solid,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('overr', 'advmod', 'solid'), ('solid', 'ROOT', 'solid')]",{}
6.0,Overhyped,holarsch,"Jul 31, 2023",,overhyp,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('overhyp', 'ROOT', 'overhyp')]","[('overhyp', 'ROOT', 'overhyp')]",{}
1.0,Floppenheimer,mattpberinger,"Apr 17, 2024",,floppenheim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('floppenheim', 'ROOT', 'floppenheim')]","[('floppenheim', 'ROOT', 'floppenheim')]",{'PERSON': 1}
,Nolan...once again?,manas19782002,"Nov 30, 2023",,nolanonc,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('nolanonc', 'ROOT', 'nolanonc')]",{}
9.0,Theory only gets you so far...,joberthefboom,"Dec 4, 2023",,theori get far,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('theori', 'nsubj', 'get')]","[('theori', 'nsubj', 'get'), ('get', 'ROOT', 'get'), ('far', 'advmod', 'get')]",{}
9.0,Wow,ryanmo-35178,"Nov 29, 2023",,wow,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('wow', 'ROOT', 'wow')]",{}
10.0,"Exceeded my expectations, wow!",reemr-11265,"Jul 20, 2023",,exceed expect wow,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('exceed', 'ROOT', 'exceed'), ('expect', 'xcomp', 'exceed'), ('wow', 'intj', 'exceed')]",{}
10.0,"The killing, thrilling, and chilling story of the atomic bomb",L-l-7789,"Feb 11, 2024",,kill thrill chill stori atom bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('thrill chill stori atom bomb', 'dobj', 'kill')]","[('kill', 'ROOT', 'kill'), ('thrill', 'compound', 'chill'), ('chill', 'compound', 'stori'), ('stori', 'compound', 'bomb'), ('atom', 'compound', 'bomb'), ('bomb', 'dobj', 'kill')]",{'GPE': 1}
9.0,Good but to long,sportdiretopt,"Dec 1, 2023",,good long,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('good', 'advmod', 'long'), ('long', 'ROOT', 'long')]",{}
10.0,Best movie I've ever seen,yungchengfu-70234,"Nov 19, 2023",,best movi ive ever seen,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('best movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen')]","[('best', 'amod', 'movi'), ('movi', 'ROOT', 'movi'), ('i', 'nsubj', 'seen'), ('ve', 'aux', 'seen'), ('ever', 'advmod', 'seen'), ('seen', 'relcl', 'movi')]",{}
6.0,"Over Hyped, under delivered",joseph_smyth,"Jul 22, 2023",,hype deliv,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('hype deliv', 'ROOT', 'deliv')]","[('hype', 'compound', 'deliv'), ('deliv', 'ROOT', 'deliv')]",{}
8.0,IMAX is unnecessary,maestroaz,"Aug 6, 2023",,imax unnecessari,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('unnecessari', 'dobj', 'imax')]","[('imax', 'ROOT', 'imax'), ('unnecessari', 'dobj', 'imax')]",{}
6.0,Fell asleep,mrchumly,"Apr 1, 2024",,fell asleep,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('fell', 'ROOT', 'fell'), ('asleep', 'acomp', 'fell')]",{}
3.0,"Honestly, A Yawn",kazoomips,"Apr 12, 2024",,honestli yawn,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('honestli yawn', 'ROOT', 'yawn')]","[('honestli', 'compound', 'yawn'), ('yawn', 'ROOT', 'yawn')]",{'PERSON': 1}
8.0,Nolan slips for the first time 😭 garbage!!!,LuckyLuciano305,"Oct 27, 2023",,nolan slip first time garbag,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan', 'nsubj', 'slip')]","[('nolan', 'nsubj', 'slip'), ('slip', 'ROOT', 'slip'), ('first', 'amod', 'time'), ('time', 'compound', 'garbag'), ('garbag', 'npadvmod', 'slip')]",{'PERSON': 1}
10.0,A masterpiece by Christopher Nolan. This film will be remembered forever..,nawaf-79970,"Jul 20, 2023",,masterpiec christoph nolan film rememb forev,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec christoph nolan film rememb forev', 'ROOT', 'forev')]","[('masterpiec', 'compound', 'forev'), ('christoph', 'compound', 'forev'), ('nolan', 'nmod', 'film'), ('film', 'nmod', 'forev'), ('rememb', 'amod', 'forev'), ('forev', 'ROOT', 'forev')]",{'ORG': 1}
9.0,Gonna win a ton of awards next spring,bankofmarquis,"Jul 27, 2023",,gonna win ton award next spring,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('ton award', 'dobj', 'win')]","[('gon', 'ROOT', 'gon'), ('na', 'aux', 'win'), ('win', 'xcomp', 'gon'), ('ton', 'compound', 'award'), ('award', 'dobj', 'win'), ('next', 'nmod', 'spring'), ('spring', 'npadvmod', 'win')]",{'DATE': 1}
10.0,Three hours of pure happiness,halcyonedit,"Dec 26, 2023",,three hour pure happi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('three hour pure happi', 'ROOT', 'happi')]","[('three', 'nummod', 'hour'), ('hour', 'npadvmod', 'pure'), ('pure', 'amod', 'happi'), ('happi', 'ROOT', 'happi')]",{'TIME': 1}
8.0,"While it is not Christopher Nolan's magnum opus, this is still one of his best works in history.",iamianiman,"Jul 20, 2023",,christoph nolan magnum opu still one best work histori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('still one best work histori', 'appos', 'opu')]","[('christoph', 'compound', 'magnum'), ('nolan', 'compound', 'magnum'), ('magnum', 'compound', 'opu'), ('opu', 'ROOT', 'opu'), ('still', 'advmod', 'histori'), ('one', 'nummod', 'histori'), ('best', 'amod', 'histori'), ('work', 'compound', 'histori'), ('histori', 'appos', 'opu')]","{'ORG': 1, 'CARDINAL': 1}"
8.0,Must see film that puts you front row and center to the atomic bomb,skylarkgalayda,"Dec 20, 2023",,must see film put front row center atom bomb,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('film', 'nsubj', 'put'), ('front row center atom bomb', 'dobj', 'put')]","[('must', 'aux', 'see'), ('see', 'ROOT', 'see'), ('film', 'nsubj', 'put'), ('put', 'ccomp', 'see'), ('front', 'compound', 'row'), ('row', 'compound', 'center'), ('center', 'compound', 'bomb'), ('atom', 'compound', 'bomb'), ('bomb', 'dobj', 'put')]",{}
6.0,"Followable plot, but too complicated just for the sake of being complicated and artistic",laszlo-kamuthy,"Jul 22, 2023",,follow plot complic sake complic artist,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('plot complic sake complic artist', 'dobj', 'follow')]","[('follow', 'ROOT', 'follow'), ('plot', 'compound', 'artist'), ('complic', 'amod', 'complic'), ('sake', 'compound', 'complic'), ('complic', 'compound', 'artist'), ('artist', 'dobj', 'follow')]",{}
10.0,A Masterpiece,hironakamura-64834,"Jul 20, 2023",,masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'ROOT', 'masterpiec')]","[('masterpiec', 'ROOT', 'masterpiec')]",{}
7.0,Took me 3 tries to get through,gcoffey-76358,"Feb 16, 2024",,took tri get,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('tri', 'dobj', 'took')]","[('took', 'ROOT', 'took'), ('tri', 'dobj', 'took'), ('get', 'dobj', 'took')]",{}
1.0,"Sorry, I must have watched a different film to everyone else",gylaird,"Feb 22, 2024",,sorri must watch differ film everyon el,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('sorri', 'nsubj', 'watch'), ('film everyon', 'dobj', 'differ')]","[('sorri', 'nsubj', 'watch'), ('must', 'aux', 'watch'), ('watch', 'ROOT', 'watch'), ('differ', 'xcomp', 'watch'), ('film', 'compound', 'everyon'), ('everyon', 'dobj', 'differ'), ('el', 'npadvmod', 'watch')]",{}
10.0,Oscar here you go...,vincentanoop,"Jul 20, 2023",,oscar go,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oscar', 'nsubj', 'go')]","[('oscar', 'nsubj', 'go'), ('go', 'ROOT', 'go')]",{}
8.0,Nolan delivers another Monstrous spectacle.,banzoozalreviews,"Nov 29, 2023",,nolan deliv anoth monstrou spectacl,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('nolan deliv anoth monstrou spectacl', 'ROOT', 'spectacl')]","[('nolan', 'compound', 'deliv'), ('deliv', 'compound', 'spectacl'), ('anoth', 'compound', 'monstrou'), ('monstrou', 'compound', 'spectacl'), ('spectacl', 'ROOT', 'spectacl')]",{'PERSON': 2}
10.0,Masterpiece infinite goosebumps,halnassar-43506,"Jul 20, 2023",,masterpiec infinit goosebump,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'nsubj', 'infinit')]","[('masterpiec', 'nsubj', 'infinit'), ('infinit', 'nsubj', 'goosebump'), ('goosebump', 'ROOT', 'goosebump')]",{}
10.0,Excellent Movie,fazalrehmanqadri,"Jul 25, 2023",,excel movi,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi', 'dobj', 'excel')]","[('excel', 'ROOT', 'excel'), ('movi', 'dobj', 'excel')]",{}
10.0,Arguably the best movie of the year,arjunkasawatia,"Jul 25, 2023",,arguabl best movi year,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('arguabl best movi year', 'ROOT', 'year')]","[('arguabl', 'amod', 'year'), ('best', 'amod', 'year'), ('movi', 'compound', 'year'), ('year', 'ROOT', 'year')]",{}
8.0,180 minutes - Destroyer of running time,jdavidson870,"Jul 23, 2023",,minut destroy run time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('minut destroy', 'ROOT', 'destroy')]","[('minut', 'compound', 'destroy'), ('destroy', 'ROOT', 'destroy'), ('run', 'amod', 'time'), ('time', 'npadvmod', 'destroy')]",{}
6.0,Critic Review,paumilme,"Jul 23, 2023",,critic review,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('critic review', 'ROOT', 'review')]","[('critic', 'compound', 'review'), ('review', 'ROOT', 'review')]",{}
10.0,Cillian Murphy is brilliant and Chris Nolan is at his best!,nickadamslaw,"Sep 14, 2023",,cillian murphi brilliant chri nolan best,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('cillian murphi brilliant chri nolan', 'ROOT', 'nolan')]","[('cillian', 'compound', 'nolan'), ('murphi', 'compound', 'nolan'), ('brilliant', 'compound', 'chri'), ('chri', 'compound', 'nolan'), ('nolan', 'ROOT', 'nolan'), ('best', 'advmod', 'nolan')]",{'NORP': 1}
6.0,Movie is overrated and about office politics,ibaruahmwt,"Aug 13, 2023",,movi overr offic polit,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi overr offic polit', 'ROOT', 'polit')]","[('movi', 'compound', 'polit'), ('overr', 'advmod', 'polit'), ('offic', 'amod', 'polit'), ('polit', 'ROOT', 'polit')]",{}
3.0,Boring and without science,rune-andresen,"Jul 30, 2023",,bore without scienc,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('bore', 'ROOT', 'bore')]","[('bore', 'ROOT', 'bore'), ('without', 'prep', 'bore'), ('scienc', 'pobj', 'without')]",{}
,Most Overrated movie in the history of Hollywood,mohamedimam,"Aug 9, 2023",,overr movi histori hollywood,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('movi histori hollywood', 'dobj', 'overr')]","[('overr', 'ROOT', 'overr'), ('movi', 'compound', 'hollywood'), ('histori', 'compound', 'hollywood'), ('hollywood', 'dobj', 'overr')]",{}
10.0,A Masterpiece of Effortless Acting,naufalnp-51438,"Jul 21, 2023",,masterpiec effortless act,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('masterpiec', 'nsubj', 'effortless')]","[('masterpiec', 'nsubj', 'effortless'), ('effortless', 'compound', 'act'), ('act', 'ROOT', 'act')]",{}
10.0,One of the great pieces of cinema of our time,srgymrat33,"Jul 27, 2023",,one great piec cinema time,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('one great piec cinema time', 'ROOT', 'time')]","[('one', 'nummod', 'time'), ('great', 'amod', 'time'), ('piec', 'compound', 'time'), ('cinema', 'compound', 'time'), ('time', 'ROOT', 'time')]",{'CARDINAL': 1}
10.0,Peak Cinema!,redkyng,"Jul 29, 2023",,peak cinema,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('peak cinema', 'ROOT', 'cinema')]","[('peak', 'compound', 'cinema'), ('cinema', 'ROOT', 'cinema')]",{}
10.0,This worth every spent penny,zhenyatyoma,"Nov 1, 2023",,worth everi spent penni,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('penni', 'dobj', 'spent')]","[('worth', 'nsubj', 'spent'), ('everi', 'npadvmod', 'worth'), ('spent', 'ROOT', 'spent'), ('penni', 'dobj', 'spent')]",{'WORK_OF_ART': 1}
10.0,Experience of a lifetime,speedobrunoldj,"Jul 20, 2023",,experi lifetim,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('experi lifetim', 'ROOT', 'lifetim')]","[('experi', 'amod', 'lifetim'), ('lifetim', 'ROOT', 'lifetim')]",{}
9.0,"Oppenheimer wins more by obligation, less by outstanding filmmaking",IrateTyrant,"Dec 6, 2023",,oppenheim win oblig less outstand filmmak,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'nsubj', 'win'), ('less outstand filmmak', 'dobj', 'win')]","[('oppenheim', 'nsubj', 'win'), ('win', 'ROOT', 'win'), ('oblig', 'dobj', 'win'), ('less', 'advmod', 'outstand'), ('outstand', 'amod', 'filmmak'), ('filmmak', 'dobj', 'win')]",{'GPE': 1}
6.0,Great idea with disappointing execution,sofiaboneva,"Aug 1, 2023",,great idea disappoint execut,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great idea disappoint', 'nsubj', 'execut')]","[('great', 'amod', 'idea'), ('idea', 'compound', 'disappoint'), ('disappoint', 'nsubj', 'execut'), ('execut', 'ROOT', 'execut')]",{}
10.0,Simply marvelous film making and acting,vikas-r-ravi,"Jul 22, 2023",,simpli marvel film make act,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('simpli marvel film', 'nsubj', 'make'), ('act', 'dobj', 'make')]","[('simpli', 'compound', 'film'), ('marvel', 'compound', 'film'), ('film', 'nsubj', 'make'), ('make', 'ROOT', 'make'), ('act', 'dobj', 'make')]",{'ORG': 1}
7.0,"Great acting, boring lengthy story.............",marklv,"Aug 3, 2023",,great act bore lengthi stori,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('great act bore lengthi stori', 'ROOT', 'stori')]","[('great', 'amod', 'stori'), ('act', 'compound', 'lengthi'), ('bore', 'compound', 'lengthi'), ('lengthi', 'compound', 'stori'), ('stori', 'ROOT', 'stori')]",{}
1.0,Very Disjointed,pranesh-34163,"Apr 8, 2024",,disjoint,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}",[],"[('disjoint', 'ROOT', 'disjoint')]",{}
,Surprisingly I didn't like it,dukeb0y,"Jun 23, 2024",,surprisingli didnt like,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('surprisingli', 'nsubj', 'like')]","[('surprisingli', 'nsubj', 'like'), ('did', 'aux', 'like'), ('nt', 'neg', 'like'), ('like', 'ROOT', 'like')]",{}
8.0,Beautiful portrait of a conflicted man who saved the world,Mike_Devine,"Mar 11, 2024",,beauti portrait conflict man save world,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('beauti portrait conflict man', 'nsubj', 'save'), ('world', 'dobj', 'save')]","[('beauti', 'compound', 'portrait'), ('portrait', 'compound', 'man'), ('conflict', 'compound', 'man'), ('man', 'nsubj', 'save'), ('save', 'ROOT', 'save'), ('world', 'dobj', 'save')]",{}
10.0,Oppenheimer - A film that leaves you unsettled,mariahray,"Jul 22, 2023",,oppenheim film leav unsettl,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('oppenheim', 'nsubj', 'film'), ('leav unsettl', 'dobj', 'film')]","[('oppenheim', 'nsubj', 'film'), ('film', 'ROOT', 'film'), ('leav', 'compound', 'unsettl'), ('unsettl', 'dobj', 'film')]",{'GPE': 1}
10.0,"As both history buff and film nerd, this movie is a masterpiece",Zetram,"Aug 7, 2023",,histori buff film nerd movi masterpiec,"{'Noun': 0, 'Verb': 0, 'Adjective': 0, 'Adverb': 0}","[('histori buff film nerd movi masterpiec', 'ROOT', 'masterpiec')]","[('histori', 'compound', 'buff'), ('buff', 'compound', 'movi'), ('film', 'compound', 'movi'), ('nerd', 'compound', 'movi'), ('movi', 'compound', 'masterpiec'), ('masterpiec', 'ROOT', 'masterpiec')]",{'PERSON': 1}
